id_jogador,epoca,dias_parado_max,carga_lesao_historica,num_lesoes,posicao,nacionalidade,idade_atual,risco_lesao,dias_descanso_media,jogos_fase_grupos,altitude_media,idade_x_jogos,idade_x_altitude,descanso_relativo,risco_biomecanico
1310,23/24,7,7,1,Centre-Forward,Norway,23.0,0,,,,,,,6.0
1311,20/21,174,181,2,Central Midfield,Italy,20.0,1,,,,,,,5.0
1311,21/22,163,237,2,Central Midfield,Italy,20.0,1,,,,,,,5.0
1312,20/21,8,8,1,Central Midfield,Scotland,20.0,0,,,,,,,5.0
1312,21/22,3,3,1,Central Midfield,Scotland,21.0,0,,,,,,,5.0
1312,23/24,22,22,1,Central Midfield,Scotland,23.0,1,,,,,,,5.0
1313,16/17,6,6,1,Defensive Midfield,"Uruguay,Italy",18.0,0,,,,,,,4.0
1313,17/18,42,51,2,Defensive Midfield,"Uruguay,Italy",18.0,1,,,,,,,4.0
1313,19/20,24,24,1,Defensive Midfield,"Uruguay,Italy",21.0,1,,,,,,,4.0
1313,20/21,304,304,1,Defensive Midfield,"Uruguay,Italy",22.0,1,,,,,,,4.0
1313,22/23,15,29,2,Defensive Midfield,"Uruguay,Italy",24.0,1,,,,,,,4.0
1313,23/24,25,48,3,Defensive Midfield,"Uruguay,Italy",25.0,1,,,,,,,4.0
1314,19/20,10,10,1,Attacking Midfield,"Sweden,North Macedonia",19.0,0,,,,,,,3.0
1314,20/21,8,8,1,Attacking Midfield,"Sweden,North Macedonia",21.0,0,,,,,,,3.0
1314,21/22,9,9,1,Attacking Midfield,"Sweden,North Macedonia",21.0,0,,,,,,,3.0
1314,22/23,38,38,1,Attacking Midfield,"Sweden,North Macedonia",22.0,1,,,,,,,3.0
1314,23/24,7,7,1,Attacking Midfield,"Sweden,North Macedonia",23.0,0,,,,,,,3.0
1315,21/22,66,101,2,Right Winger,Norway,23.0,1,,,,,,,6.0
1315,22/23,39,62,3,Right Winger,Norway,23.666666666666668,1,,,,,,,6.0
1315,23/24,90,90,1,Right Winger,Norway,25.0,1,,,,,,,6.0
1316,20/21,7,7,1,Central Midfield,Italy,19.0,0,,,,,,,5.0
1316,21/22,11,11,1,Central Midfield,Italy,21.0,0,,,,,,,5.0
1316,22/23,62,103,4,Central Midfield,Italy,21.5,1,,,,,,,5.0
1316,23/24,27,27,1,Central Midfield,Italy,22.0,1,,,,,,,5.0
1317,20/21,24,33,2,Centre-Forward,Italy,19.0,1,,,,,,,6.0
1317,21/22,68,110,4,Centre-Forward,Italy,20.0,1,,,,,,,6.0
1317,22/23,71,101,3,Centre-Forward,Italy,21.0,1,,,,,,,6.0
1318,20/21,6,6,1,Goalkeeper,Germany,19.0,0,,,,,,,1.0
1318,21/22,9,9,1,Goalkeeper,Germany,21.0,0,,,,,,,1.0
1318,22/23,53,53,1,Goalkeeper,Germany,21.0,1,,,,,,,1.0
1319,18/19,18,18,1,Right Winger,"France,Senegal",21.0,1,,,,,,,6.0
1319,19/20,21,21,1,Right Winger,"France,Senegal",22.0,1,,,,,,,6.0
1319,20/21,200,200,1,Right Winger,"France,Senegal",23.0,1,,,,,,,6.0
1320,21/22,8,8,1,Right Winger,Denmark,21.0,0,,,,,,,6.0
1320,22/23,42,115,7,Right Winger,Denmark,22.142857142857142,1,,,,,,,6.0
1320,23/24,23,50,5,Right Winger,Denmark,23.0,1,,,,,,,6.0
1321,19/20,13,13,1,Right Winger,"England,Nigeria",18.0,0,,,,,,,6.0
1321,20/21,6,13,3,Right Winger,"England,Nigeria",19.0,0,,,,,,,6.0
1321,21/22,6,6,1,Right Winger,"England,Nigeria",19.0,0,,,,,,,6.0
1321,23/24,19,36,2,Right Winger,"England,Nigeria",21.5,1,,,,,,,6.0
1321,24/25,8,8,1,Right Winger,"England,Nigeria",22.0,0,,,,,,,6.0
1322,21/22,74,74,1,Attacking Midfield,"England,Nigeria",19.0,1,,,,,,,3.0
1322,22/23,70,70,1,Attacking Midfield,"England,Nigeria",20.0,1,,,,,,,3.0
1323,22/23,43,43,1,Central Midfield,England,21.0,1,,,,,,,5.0
1323,23/24,14,14,1,Central Midfield,England,21.0,0,,,,,,,5.0
1324,21/22,62,62,1,Central Midfield,England,20.0,1,,,,,,,5.0
1324,22/23,43,43,1,Central Midfield,England,21.0,1,,,,,,,5.0
1324,23/24,45,84,3,Central Midfield,England,22.0,1,,,,,,,5.0
1325,17/18,6,6,1,Left Winger,Italy,18.0,0,,,,,,,6.0
1325,18/19,50,57,2,Left Winger,Italy,19.0,1,,,,,,,6.0
1325,19/20,24,24,1,Left Winger,Italy,20.0,1,,,,,,,6.0
1325,20/21,28,28,1,Left Winger,Italy,21.0,1,,,,,,,6.0
1326,18/19,74,74,1,Centre-Back,Netherlands,19.0,1,,,,,,,3.0
1326,19/20,30,30,1,Centre-Back,Netherlands,20.0,1,,,,,,,3.0
1326,20/21,6,6,1,Centre-Back,Netherlands,22.0,0,,,,,,,3.0
1326,22/23,54,54,1,Centre-Back,Netherlands,23.0,1,,,,,,,3.0
1326,23/24,15,21,2,Centre-Back,Netherlands,24.5,1,,,,,,,3.0
1327,21/22,13,21,2,Left Midfield,Austria,20.0,0,,,,,,,5.0
1327,22/23,43,43,1,Left Midfield,Austria,21.0,1,,,,,,,5.0
1327,23/24,4,8,2,Left Midfield,Austria,22.0,0,,,,,,,5.0
1328,21/22,7,7,1,Centre-Back,"France,Guadeloupe",21.0,0,,,,,,,3.0
1328,22/23,71,71,1,Centre-Back,"France,Guadeloupe",22.0,1,,,,,,,3.0
1329,18/19,4,4,1,Centre-Forward,"Montenegro,Serbia",18.0,0,,,,,,,6.0
1329,20/21,15,15,1,Centre-Forward,"Montenegro,Serbia",20.0,1,,,,,,,6.0
1330,19/20,7,7,1,Left Winger,"Netherlands,Togo",20.0,0,,,,,,,6.0
1330,20/21,63,74,2,Left Winger,"Netherlands,Togo",21.0,1,,,,,,,6.0
1330,21/22,40,64,4,Left Winger,"Netherlands,Togo",22.0,1,,,,,,,6.0
1330,22/23,4,4,1,Left Winger,"Netherlands,Togo",23.0,0,,,,,,,6.0
1331,19/20,185,185,1,Right Winger,Spain,20.0,1,,,,,,,6.0
1331,21/22,98,98,1,Right Winger,Spain,22.0,1,,,,,,,6.0
1331,22/23,57,119,3,Right Winger,Spain,23.0,1,,,,,,,6.0
1332,18/19,24,24,1,Centre-Back,"Albania,Kosovo",21.0,1,,,,,,,3.0
1332,20/21,5,5,1,Centre-Back,"Albania,Kosovo",24.0,0,,,,,,,3.0
1332,21/22,17,21,2,Centre-Back,"Albania,Kosovo",24.0,1,,,,,,,3.0
1332,22/23,31,83,5,Centre-Back,"Albania,Kosovo",25.8,1,,,,,,,3.0
1332,23/24,55,94,4,Centre-Back,"Albania,Kosovo",26.5,1,,,,,,,3.0
1332,24/25,6,6,1,Centre-Back,"Albania,Kosovo",27.0,0,,,,,,,3.0
1333,19/20,25,25,1,Centre-Back,Brazil,21.0,1,,,,,,,3.0
1333,20/21,31,50,2,Centre-Back,Brazil,22.0,1,,,,,,,3.0
1333,21/22,51,51,1,Centre-Back,Brazil,23.0,1,,,,,,,3.0
1334,20/21,73,112,4,Centre-Forward,"Netherlands,Nigeria",19.0,1,,,,,,,6.0
1334,22/23,41,66,3,Centre-Forward,"Netherlands,Nigeria",21.0,1,,,,,,,6.0
1334,23/24,26,49,2,Centre-Forward,"Netherlands,Nigeria",22.0,1,,,,,,,6.0
1335,20/21,15,15,1,Attacking Midfield,Belgium,19.0,1,,,,,,,3.0
1335,21/22,8,8,1,Attacking Midfield,Belgium,20.0,0,,,,,,,3.0
1335,22/23,11,11,1,Attacking Midfield,Belgium,21.0,0,,,,,,,3.0
1335,23/24,18,42,3,Attacking Midfield,Belgium,22.333333333333332,1,,,,,,,3.0
1336,20/21,56,64,2,Right-Back,Germany,20.0,1,,,,,,,4.0
1336,22/23,31,31,1,Right-Back,Germany,22.0,1,,,,,,,4.0
1336,23/24,75,75,1,Right-Back,Germany,22.0,1,,,,,,,4.0
1337,22/23,249,334,2,Centre-Back,Netherlands,20.5,1,,,,,,,3.0
1338,17/18,31,66,3,Centre-Back,"Uruguay,Italy",18.666666666666668,1,,,,,,,3.0
1338,21/22,47,58,2,Centre-Back,"Uruguay,Italy",22.5,1,,,,,,,3.0
1338,22/23,90,90,1,Centre-Back,"Uruguay,Italy",24.0,1,,,,,,,3.0
1338,23/24,6,6,1,Centre-Back,"Uruguay,Italy",25.0,0,,,,,,,3.0
1339,21/22,17,30,2,Centre-Back,Austria,22.5,1,,,,,,,3.0
1339,23/24,168,168,1,Centre-Back,Austria,24.0,1,,,,,,,3.0
1340,18/19,6,6,1,Centre-Back,Brazil,22.0,0,,,,,,,3.0
1340,19/20,31,37,2,Centre-Back,Brazil,22.5,1,,,,,,,3.0
1340,20/21,8,8,1,Centre-Back,Brazil,24.0,0,,,,,,,3.0
1340,21/22,15,21,2,Centre-Back,Brazil,25.0,1,,,,,,,3.0
1340,22/23,151,211,3,Centre-Back,Brazil,25.333333333333332,1,,,,,,,3.0
1340,23/24,82,165,3,Centre-Back,Brazil,27.0,1,,,,,,,3.0
1340,24/25,15,15,1,Centre-Back,Brazil,28.0,1,,,,,,,3.0
1341,21/22,3,3,1,Attacking Midfield,"Ecuador,Germany",21.0,0,,,,,,,3.0
1341,23/24,26,41,2,Attacking Midfield,"Ecuador,Germany",22.0,1,,,,,,,3.0
1342,18/19,182,245,2,Right-Back,"France,Guadeloupe",22.0,1,,,,,,,4.0
1342,20/21,15,15,1,Right-Back,"France,Guadeloupe",23.0,1,,,,,,,4.0
1342,21/22,15,25,3,Right-Back,"France,Guadeloupe",24.666666666666668,1,,,,,,,4.0
1342,22/23,23,29,2,Right-Back,"France,Guadeloupe",26.0,1,,,,,,,4.0
1342,23/24,15,20,2,Right-Back,"France,Guadeloupe",27.0,1,,,,,,,4.0
1343,19/20,89,89,1,Centre-Back,"Germany,Cameroon",18.0,1,,,,,,,3.0
1343,20/21,82,82,1,Centre-Back,"Germany,Cameroon",19.0,1,,,,,,,3.0
1344,23/24,64,84,2,Centre-Back,"Jamaica,England",30.0,1,,,,,,,3.0
1345,23/24,11,11,1,Defensive Midfield,"Albania,Kosovo",27.0,0,,,,,,,4.0
1346,19/20,9,15,2,Left Winger,France,22.0,0,,,,,,,6.0
1346,20/21,14,14,1,Left Winger,France,23.0,0,,,,,,,6.0
1346,22/23,270,278,2,Left Winger,France,25.0,1,,,,,,,6.0
1346,23/24,3,3,1,Left Winger,France,26.0,0,,,,,,,6.0
1347,16/17,55,55,1,Centre-Forward,Spain,21.0,1,,,,,,,6.0
1347,17/18,29,75,4,Centre-Forward,Spain,22.0,1,,,,,,,6.0
1347,18/19,62,98,3,Centre-Forward,Spain,22.333333333333332,1,,,,,,,6.0
1347,19/20,32,54,2,Centre-Forward,Spain,23.5,1,,,,,,,6.0
1347,20/21,69,79,2,Centre-Forward,Spain,25.0,1,,,,,,,6.0
1347,21/22,77,90,2,Centre-Forward,Spain,25.5,1,,,,,,,6.0
1348,20/21,131,131,1,Central Midfield,Germany,20.0,1,,,,,,,5.0
1348,21/22,11,16,2,Central Midfield,Germany,21.5,0,,,,,,,5.0
1348,22/23,56,92,4,Central Midfield,Germany,21.75,1,,,,,,,5.0
1348,23/24,26,26,1,Central Midfield,Germany,23.0,1,,,,,,,5.0
1349,21/22,12,25,3,Defensive Midfield,Germany,20.0,0,,,,,,,4.0
1349,22/23,22,48,4,Defensive Midfield,Germany,21.0,1,,,,,,,4.0
1350,20/21,261,261,1,Central Midfield,"Ireland,England",20.0,1,,,,,,,5.0
1350,21/22,31,31,1,Central Midfield,"Ireland,England",21.0,1,,,,,,,5.0
1351,18/19,16,16,1,Attacking Midfield,"Brazil,Portugal",21.0,1,,,,,,,3.0
1351,19/20,7,7,1,Attacking Midfield,"Brazil,Portugal",21.0,0,,,,,,,3.0
1351,22/23,20,38,3,Attacking Midfield,"Brazil,Portugal",25.0,1,,,,,,,3.0
1351,23/24,46,46,1,Attacking Midfield,"Brazil,Portugal",26.0,1,,,,,,,3.0
1352,18/19,18,18,1,Left-Back,Italy,19.0,1,,,,,,,4.0
1352,22/23,14,14,1,Left-Back,Italy,23.0,0,,,,,,,4.0
1352,23/24,8,8,1,Left-Back,Italy,25.0,0,,,,,,,4.0
1353,21/22,34,46,3,Centre-Forward,"Egypt,Canada",22.0,1,,,,,,,6.0
1353,23/24,11,16,2,Centre-Forward,"Egypt,Canada",24.0,0,,,,,,,6.0
1354,18/19,31,67,3,Central Midfield,Brazil,20.0,1,,,,,,,5.0
1354,21/22,32,32,1,Central Midfield,Brazil,23.0,1,,,,,,,5.0
1355,19/20,63,63,1,Centre-Forward,Scotland,22.0,1,,,,,,,6.0
1355,22/23,283,377,2,Centre-Forward,Scotland,25.5,1,,,,,,,6.0
1355,23/24,153,153,1,Centre-Forward,Scotland,26.0,1,,,,,,,6.0
1356,19/20,158,158,1,Right-Back,"Germany,Cote d'Ivoire",18.0,1,,,,,,,4.0
1356,20/21,29,73,3,Right-Back,"Germany,Cote d'Ivoire",19.333333333333332,1,,,,,,,4.0
1356,21/22,162,216,3,Right-Back,"Germany,Cote d'Ivoire",20.333333333333332,1,,,,,,,4.0
1356,22/23,39,51,2,Right-Back,"Germany,Cote d'Ivoire",21.0,1,,,,,,,4.0
1356,23/24,85,228,4,Right-Back,"Germany,Cote d'Ivoire",22.25,1,,,,,,,4.0
1357,18/19,109,109,1,Attacking Midfield,"Belgium,Morocco",19.0,1,,,,,,,3.0
1357,21/22,284,284,1,Attacking Midfield,"Belgium,Morocco",23.0,1,,,,,,,3.0
1357,22/23,109,109,1,Attacking Midfield,"Belgium,Morocco",24.0,1,,,,,,,3.0
1358,23/24,13,21,2,Left-Back,Spain,29.0,0,,,,,,,4.0
1359,17/18,21,21,1,Centre-Forward,Nigeria,19.0,1,,,,,,,6.0
1359,19/20,98,98,1,Centre-Forward,Nigeria,22.0,1,,,,,,,6.0
1359,23/24,62,62,1,Centre-Forward,Nigeria,25.0,1,,,,,,,6.0
1360,21/22,33,63,2,Right Winger,"Brazil,Italy",30.0,1,,,,,,,6.0
1360,22/23,60,105,4,Right Winger,"Brazil,Italy",31.0,1,,,,,,,6.0
1360,23/24,65,186,6,Right Winger,"Brazil,Italy",32.0,1,,,,,,,6.0
1361,21/22,12,12,1,Central Midfield,Spain,25.0,0,,,,,,,5.0
1362,19/20,32,32,1,Central Midfield,"France,Haiti",21.0,1,,,,,,,5.0
1362,20/21,14,14,1,Central Midfield,"France,Haiti",22.0,0,,,,,,,5.0
1362,22/23,59,59,1,Central Midfield,"France,Haiti",24.0,1,,,,,,,5.0
1362,23/24,12,12,1,Central Midfield,"France,Haiti",25.0,0,,,,,,,5.0
1363,19/20,21,40,2,Central Midfield,"France,DR Congo",22.5,1,,,,,,,5.0
1363,20/21,12,20,3,Central Midfield,"France,DR Congo",23.0,0,,,,,,,5.0
1363,21/22,21,43,3,Central Midfield,"France,DR Congo",24.333333333333332,1,,,,,,,5.0
1363,22/23,3,3,1,Central Midfield,"France,DR Congo",25.0,0,,,,,,,5.0
1363,23/24,34,58,3,Central Midfield,"France,DR Congo",26.0,1,,,,,,,5.0
1364,23/24,31,31,1,Goalkeeper,Italy,22.0,1,,,,,,,1.0
1365,18/19,28,28,1,Central Midfield,Hungary,17.0,1,,,,,,,5.0
1365,20/21,192,192,1,Central Midfield,Hungary,20.0,1,,,,,,,5.0
1365,21/22,5,5,1,Central Midfield,Hungary,20.0,0,,,,,,,5.0
1365,23/24,30,56,2,Central Midfield,Hungary,23.0,1,,,,,,,5.0
1366,18/19,35,35,1,Centre-Back,"Ghana,Nigeria",20.0,1,,,,,,,3.0
1366,20/21,14,14,1,Centre-Back,"Ghana,Nigeria",22.0,0,,,,,,,3.0
1367,19/20,13,13,1,Centre-Back,Austria,18.0,0,,,,,,,3.0
1367,21/22,34,62,2,Centre-Back,Austria,20.0,1,,,,,,,3.0
1367,22/23,236,281,2,Centre-Back,Austria,21.0,1,,,,,,,3.0
1368,21/22,130,187,2,Goalkeeper,Germany,20.0,1,,,,,,,1.0
1368,22/23,181,181,1,Goalkeeper,Germany,21.0,1,,,,,,,1.0
1369,19/20,65,65,1,Centre-Forward,Austria,17.0,1,,,,,,,6.0
1369,20/21,11,15,2,Centre-Forward,Austria,19.0,0,,,,,,,6.0
1369,21/22,6,14,3,Centre-Forward,Austria,20.0,0,,,,,,,6.0
1369,22/23,12,21,2,Centre-Forward,Austria,20.5,0,,,,,,,6.0
1369,23/24,62,62,1,Centre-Forward,Austria,22.0,1,,,,,,,6.0
1370,19/20,64,64,1,Right Midfield,France,22.0,1,,,,,,,5.0
1370,22/23,4,4,1,Right Midfield,France,24.0,0,,,,,,,5.0
1370,23/24,10,10,1,Right Midfield,France,26.0,0,,,,,,,5.0
1371,20/21,14,14,1,Centre-Back,Kenya,23.0,0,,,,,,,3.0
1371,21/22,20,34,2,Centre-Back,Kenya,24.0,1,,,,,,,3.0
1371,22/23,52,77,3,Centre-Back,Kenya,25.0,1,,,,,,,3.0
1371,23/24,54,84,3,Centre-Back,Kenya,26.0,1,,,,,,,3.0
1372,21/22,15,30,2,Goalkeeper,"Germany,Poland",20.0,1,,,,,,,1.0
1373,20/21,110,110,1,Goalkeeper,Germany,20.0,1,,,,,,,1.0
1373,21/22,11,11,1,Goalkeeper,Germany,21.0,0,,,,,,,1.0
1373,22/23,6,10,2,Goalkeeper,Germany,21.0,0,,,,,,,1.0
1373,23/24,24,24,1,Goalkeeper,Germany,22.0,1,,,,,,,1.0
1374,20/21,16,20,2,Centre-Forward,Germany,19.0,1,,,,,,,6.0
1374,21/22,36,51,2,Centre-Forward,Germany,20.0,1,,,,,,,6.0
1375,19/20,40,40,1,Left Winger,Poland,19.0,1,,,,,,,6.0
1375,23/24,7,12,2,Left Winger,Poland,22.0,0,,,,,,,6.0
1376,20/21,12,31,3,Central Midfield,Hungary,21.0,0,,,,,,,5.0
1376,21/22,22,41,3,Central Midfield,Hungary,22.0,1,,,,,,,5.0
1376,22/23,87,213,3,Central Midfield,Hungary,23.0,1,,,,,,,5.0
1376,23/24,143,143,1,Central Midfield,Hungary,24.0,1,,,,,,,5.0
1377,20/21,13,13,1,Right Winger,Spain,23.0,0,,,,,,,6.0
1377,21/22,138,172,3,Right Winger,Spain,24.0,1,,,,,,,6.0
1378,20/21,61,94,2,Second Striker,Germany,18.0,1,,,,,,,6.0
1378,21/22,86,99,2,Second Striker,Germany,19.0,1,,,,,,,6.0
1378,23/24,5,5,1,Second Striker,Germany,21.0,0,,,,,,,6.0
1379,21/22,42,129,5,Left Winger,"Germany,Angola",18.8,1,,,,,,,6.0
1379,22/23,65,65,1,Left Winger,"Germany,Angola",19.0,1,,,,,,,6.0
1379,23/24,27,42,2,Left Winger,"Germany,Angola",21.0,1,,,,,,,6.0
1380,21/22,7,11,2,Left Winger,"Germany,Togo",20.0,0,,,,,,,6.0
1380,23/24,7,7,1,Left Winger,"Germany,Togo",22.0,0,,,,,,,6.0
1381,19/20,13,13,1,Right Winger,"Brazil,Italy",22.0,0,,,,,,,6.0
1381,21/22,3,3,1,Right Winger,"Brazil,Italy",24.0,0,,,,,,,6.0
1381,22/23,14,14,1,Right Winger,"Brazil,Italy",25.0,0,,,,,,,6.0
1382,21/22,6,6,1,Right Winger,Netherlands,22.0,0,,,,,,,6.0
1382,22/23,10,10,1,Right Winger,Netherlands,23.0,0,,,,,,,6.0
1382,23/24,34,40,2,Right Winger,Netherlands,24.0,1,,,,,,,6.0
1382,24/25,5,5,1,Right Winger,Netherlands,24.0,0,,,,,,,6.0
1383,18/19,28,28,1,Centre-Back,"Italy,Brazil",21.0,1,,,,,,,3.0
1383,19/20,24,35,3,Centre-Back,"Italy,Brazil",22.333333333333332,1,,,,,,,3.0
1383,20/21,112,175,5,Centre-Back,"Italy,Brazil",23.0,1,,,,,,,3.0
1383,21/22,15,19,2,Centre-Back,"Italy,Brazil",24.0,1,,,,,,,3.0
1383,23/24,79,123,3,Centre-Back,"Italy,Brazil",26.0,1,,,,,,,3.0
1384,23/24,30,30,1,Central Midfield,"Ireland,England",25.0,1,,,,,,,5.0
1385,20/21,36,36,1,Central Midfield,Italy,20.0,1,,,,,,,5.0
1385,23/24,5,5,1,Central Midfield,Italy,23.0,0,,,,,,,5.0
1386,22/23,41,62,2,Second Striker,Italy,21.0,1,,,,,,,6.0
1387,19/20,180,180,1,Left-Back,Italy,19.0,1,,,,,,,4.0
1387,21/22,70,70,1,Left-Back,Italy,21.0,1,,,,,,,4.0
1387,22/23,37,37,1,Left-Back,Italy,22.0,1,,,,,,,4.0
1387,23/24,5,5,1,Left-Back,Italy,23.0,0,,,,,,,4.0
1388,22/23,176,312,2,Central Midfield,Italy,21.0,1,,,,,,,5.0
1388,23/24,36,36,1,Central Midfield,Italy,22.0,1,,,,,,,5.0
1389,20/21,26,26,1,Goalkeeper,Italy,20.0,1,,,,,,,1.0
1389,21/22,115,134,2,Goalkeeper,Italy,20.5,1,,,,,,,1.0
1390,21/22,42,42,1,Centre-Back,"Germany,Nigeria",22.0,1,,,,,,,3.0
1390,22/23,16,31,2,Centre-Back,"Germany,Nigeria",23.0,1,,,,,,,3.0
1390,23/24,15,25,2,Centre-Back,"Germany,Nigeria",24.0,1,,,,,,,3.0
1391,23/24,22,22,1,Defensive Midfield,"Congo,France",25.0,1,,,,,,,4.0
1392,21/22,12,12,1,Central Midfield,Netherlands,23.0,0,,,,,,,5.0
1393,23/24,6,6,1,Right-Back,Italy,24.0,0,,,,,,,4.0
1394,21/22,9,9,1,Centre-Back,"Italy,Nigeria",19.0,0,,,,,,,3.0
1394,22/23,24,39,2,Centre-Back,"Italy,Nigeria",21.0,1,,,,,,,3.0
1395,21/22,9,9,1,Centre-Back,Spain,22.0,0,,,,,,,3.0
1396,20/21,10,10,1,Centre-Back,"Nigeria,England",21.0,0,,,,,,,3.0
1396,23/24,4,4,1,Centre-Back,"Nigeria,England",23.0,0,,,,,,,3.0
1397,18/19,6,6,1,Second Striker,Portugal,19.0,0,5.0,3.0,12.0,57.0,228.0,1.25,6.0
1397,19/20,32,73,3,Second Striker,Portugal,19.666666666666668,1,5.0,3.0,12.0,59.0,236.0,1.25,6.0
1397,20/21,15,43,5,Second Striker,Portugal,21.0,1,5.0,3.0,12.0,63.0,252.0,1.25,6.0
1397,21/22,75,168,4,Second Striker,Portugal,21.5,1,5.0,3.0,12.0,64.5,258.0,1.25,6.0
1397,23/24,21,21,1,Second Striker,Portugal,24.0,1,5.0,3.0,12.0,72.0,288.0,1.25,6.0
1398,20/21,9,22,3,Centre-Forward,Egypt,23.0,0,,,,,,,6.0
1398,21/22,14,23,2,Centre-Forward,Egypt,24.0,0,,,,,,,6.0
1399,20/21,85,85,1,Goalkeeper,Austria,20.0,1,,,,,,,1.0
1400,19/20,76,76,1,Right Winger,Denmark,18.0,1,,,,,,,6.0
1400,21/22,15,15,1,Right Winger,Denmark,20.0,1,,,,,,,6.0
1400,23/24,16,16,1,Right Winger,Denmark,22.0,1,,,,,,,6.0
1401,21/22,60,69,2,Goalkeeper,France,19.5,1,,,,,,,1.0
1401,23/24,3,3,1,Goalkeeper,France,22.0,0,,,,,,,1.0
1402,21/22,54,87,3,Centre-Back,"France,DR Congo",20.0,1,,,,,,,3.0
1402,22/23,105,140,3,Centre-Back,"France,DR Congo",21.0,1,,,,,,,3.0
1402,23/24,112,191,4,Centre-Back,"France,DR Congo",21.75,1,,,,,,,3.0
1403,19/20,69,80,2,Centre-Back,"France,Guinea",18.0,1,,,,,,,3.0
1403,20/21,19,19,1,Centre-Back,"France,Guinea",19.0,1,,,,,,,3.0
1403,21/22,52,52,1,Centre-Back,"France,Guinea",20.0,1,,,,,,,3.0
1403,22/23,24,24,1,Centre-Back,"France,Guinea",21.0,1,,,,,,,3.0
1403,23/24,62,91,2,Centre-Back,"France,Guinea",22.0,1,,,,,,,3.0
1404,21/22,58,58,1,Left Winger,"France,Cote d'Ivoire",21.0,1,,,,,,,6.0
1405,20/21,23,46,2,Central Midfield,"France,Guadeloupe",20.0,1,,,,,,,5.0
1405,22/23,33,33,1,Central Midfield,"France,Guadeloupe",22.0,1,,,,,,,5.0
1405,23/24,26,34,2,Central Midfield,"France,Guadeloupe",22.0,1,,,,,,,5.0
1406,19/20,206,206,1,Centre-Back,"France,Central African Republic",19.0,1,,,,,,,3.0
1406,20/21,22,39,3,Centre-Back,"France,Central African Republic",20.0,1,,,,,,,3.0
1406,21/22,44,49,2,Centre-Back,"France,Central African Republic",21.0,1,,,,,,,3.0
1406,22/23,24,50,3,Centre-Back,"France,Central African Republic",22.0,1,,,,,,,3.0
1406,23/24,66,114,3,Centre-Back,"France,Central African Republic",23.0,1,,,,,,,3.0
1407,20/21,11,11,1,Central Midfield,Iceland,18.0,0,,,,,,,5.0
1407,21/22,25,25,1,Central Midfield,Iceland,19.0,1,,,,,,,5.0
1407,22/23,41,58,2,Central Midfield,Iceland,20.0,1,,,,,,,5.0
1408,21/22,19,19,1,Centre-Forward,Denmark,21.0,1,,,,,,,6.0
1408,23/24,41,45,2,Centre-Forward,Denmark,23.0,1,,,,,,,6.0
1409,19/20,105,106,2,Central Midfield,"France,Morocco",20.0,1,,,,,,,5.0
1409,20/21,86,103,3,Central Midfield,"France,Morocco",21.0,1,,,,,,,5.0
1409,22/23,8,13,2,Central Midfield,"France,Morocco",23.0,0,,,,,,,5.0
1409,23/24,10,10,1,Central Midfield,"France,Morocco",24.0,0,,,,,,,5.0
1410,20/21,52,52,1,Goalkeeper,Poland,21.0,1,,,,,,,1.0
1410,22/23,121,121,1,Goalkeeper,Poland,22.0,1,,,,,,,1.0
1411,19/20,93,93,1,Central Midfield,Spain,22.0,1,,,,,,,5.0
1411,22/23,32,50,3,Central Midfield,Spain,24.666666666666668,1,,,,,,,5.0
1412,21/22,34,40,2,Goalkeeper,Spain,20.0,1,,,,,,,1.0
1413,19/20,13,13,1,Centre-Back,Spain,19.0,0,,,,,,,3.0
1413,20/21,24,48,3,Centre-Back,Spain,19.0,1,,,,,,,3.0
1413,21/22,35,64,3,Centre-Back,Spain,20.0,1,,,,,,,3.0
1413,22/23,6,6,1,Centre-Back,Spain,21.0,0,,,,,,,3.0
1413,23/24,27,39,2,Centre-Back,Spain,22.0,1,,,,,,,3.0
1414,23/24,22,22,1,Central Midfield,Spain,22.0,1,,,,,,,5.0
1415,20/21,37,37,1,Central Midfield,Spain,18.0,1,,,,,,,5.0
1415,21/22,172,172,1,Central Midfield,Spain,18.0,1,,,,,,,5.0
1415,22/23,63,63,1,Central Midfield,Spain,21.0,1,,,,,,,5.0
1415,23/24,11,11,1,Central Midfield,Spain,22.0,0,,,,,,,5.0
1416,20/21,306,314,2,Left Winger,"Spain,Guinea-Bissau",17.0,1,,,,,,,6.0
1416,21/22,67,186,5,Left Winger,"Spain,Guinea-Bissau",18.4,1,,,,,,,6.0
1416,22/23,7,7,1,Left Winger,"Spain,Guinea-Bissau",20.0,0,,,,,,,6.0
1416,23/24,70,70,1,Left Winger,"Spain,Guinea-Bissau",20.0,1,,,,,,,6.0
1417,23/24,5,5,1,Central Midfield,Germany,21.0,0,,,,,,,5.0
1418,21/22,8,8,1,Centre-Back,"Germany,Cameroon",20.0,0,,,,,,,3.0
1418,22/23,40,77,3,Centre-Back,"Germany,Cameroon",20.333333333333332,1,,,,,,,3.0
1418,23/24,112,117,2,Centre-Back,"Germany,Cameroon",21.0,1,,,,,,,3.0
1419,21/22,27,47,2,Central Midfield,Venezuela,21.0,1,,,,,,,5.0
1420,20/21,71,71,1,Centre-Forward,"Germany,Cameroon",16.0,1,,,,,,,6.0
1420,21/22,39,108,4,Centre-Forward,"Germany,Cameroon",16.25,1,,,,,,,6.0
